url,amount,cost,ratio,duration,city,country,ontime,notontime,history,posvote,negvote,fees,feeratio,title,description,pastscore,score,ontime
https://www.zidisha.org/loan/laptop-so-i-can-work-at-home-in-my-front-end-dev-job,250.01,12.5,0.0499980000799968,3,Rongai,Kenya,20,0,20,0,0,141.16000000000003,0.5646174153033879,Laptop for my freelance front-end web development business,"As a child I lived in Naivasha, Kenya , awesome place. I was an adventurous kid and would take long walks to the hilly areas of Naivasha to get wild fruits. In college I studied accounting and in University I did a business degree with IT.The last semester of my University was pretty hard, my parents were broke and I didn't have a source of income, that's when I began doing online jobs and got money to clear the school fee and have been freelancing online ever since.Kenya is a beautiful country, with beautiful people, although sometimes people seem not to appreciate this. But as a people we are very hospitable.I would like my children to be happy when they grow up; whatever path they choose as long as it's legal I'll support them be it music, engineering or whatever. I would also like them to add value to the world :).In my past time I enjoy listening to music, my taste is diverse so I enjoy most genres of music; sometimes I read lyrics at genius.com .That's me in a nutshell :).I'm a freelancing front-end developer, so my job is to make sure that web users have a pleasant experience when using a website or a web application.My services are important since the internet is used daily by almost everybody; I love the web too.I chose this line of business since I am good at it and for the love I have for the internet.My typical costs are internet charges=-5,, a good Performance PC=120, quality screen and software which can be around 120 dollars per month excluding the laptop and screen; revenues vary but  generally amount is 300 dollars per month.Currently i have 70 dollars and the loan from zidisha will boost my business in terms of tools acquisition.The profits I invest back to improve the business and acquiring more skill; the rest I pay off rent and travelling expenses and other living expenses, sometimes I am lucky  and get to save some :) .I am requesting a loan to buy a work laptop which will cost about 270 dollars. This will stop me from relying on my friend's laptop and will make me more efficient in my work.This a one time purchase, so this like capital for my business.",0.79528402168690082,0.6556024463609913,1
https://www.zidisha.org/loan/bosting-my-food-retail-business-1,199.04,9.95,0.04998995176848874,12,Eldoret,Kenya,1,25,26,0,0,146.20000000000002,0.734525723472669,Bosting myfoodretail business,"Am Miriam Kangereha  from Kakamega County  in western  Kenya province and in the republic of Kenya.I was born the year 1979  in Kakamega.I attended Primary Schoolbetween the year 19 85 to the year 1992  in  Kidiwa .I did not  manage to go to Secondary School because  my father did not  have money to pay for me School fees be cause he was poor.I latter join  the casual work as a waiter in theHotel for four year of which I saved themoney to start my own Business.I am married to my own husband and we are blessed with 3 children ,two boys and a  girl and all of them are in Primary School.I started  my own Business after I stopped working for people as  a waiter and after I saved a small amount of money to start  a small business.In own culture despite of chunk of land, girls are not suppose  to given  even a small potion of it.All  my three children want to become Business people.My unique hobby is  playing foot ball at my free time .with my husband and my  two little boys .I sell Maize  for flour for my customers and people around this place of Kidiwa.This good  is very very necessary and is in great demand  becausepopulation is big in this region and also many Kenyans are Ugalieaters therefore  they all need to buy  Maize con for their flour for food .My typical cost and revenue is  18,000KES.This is how I spend my profit I get from  my Business.1. School fees for my children =6,000KES.2.Reinvestment to grow the Business=1,000KES3.Home improvement=6,000KES4.Transportation=1,000KESAnd am willing togrow and grow to a higher level.When  am fully funded  with this loan a mount  then I will buy 2 bags of Maize at 50 Us Dollars.This will  make my customers happy because they will get from me what they want at all times ,and this also will benefit me in that I will get more profit. I f this is implemented then I expect my Business to grow by 50% increase ,because there will a goodsales.",0.72718345187989564,0.0,0
https://www.zidisha.org/loan/beer-stock-loan,99.52,4.98,0.05004019292604502,8,Embakasi,Kenya,27,13,40,0,0,80.66,0.8104903536977492,Beer stock loan,"My name is Caleb kioko. I come from KENYA  in in Nairobi county. I started my basic school at a rural school back in the village, I furthered my education from there to Nzeveni secondary school . My parents are farmers by profession hence all my education cost was funded their product earns from the farm. In life it takes ones own imagination to be poor or rich ,thus you can identify a problem and solve it. I completed my secondary education and due to my hard work, and the respect that I have for people. I was employed in a store and began to identify the needs of the community. With the little savings made, I started my own Wines and spirits store to help me settle my bills and also pay school fees to my siblings. My people have unique cultural values in the sense of taboos and custom beliefs which are highly respectedI run a beauty products shop in my area. It is fully registered by the Kenyan law and  located at off north airport road. I started this beauty business venture in this area because there was no one around so i grabbed this opportunity  .Since i started the business, i can boast that people are always at my shop purchasing. The main products are The main motive behind me choosing this business was that, i saw many of my friends going far to get their beauty products hence getting robbed on their way back home.If I invest let say $ 200 within a week I can get $30 profit because as soon as I bring the goods people come in and purchase them . My business capital is not up to expectation since I want to purchase most of the products in order to attract almost 80% of people in the surrounding . The profit will also be used in reinvesting and opening of other stores in other to employ people and pay them to earn a living.Since this is my first loan 76.19 $ dollars will be deducted  (as per current dollar rate?I will only get18.59 $ ,with this i will buy four bottles of legend brand 750 ml @4 $ and the balance of 2.5$ will be deposited in my business account.I will make efforts to repaythe loan within one week in order to access a bigger loan.",0.0,0.41098197776455864,1
https://www.zidisha.org/loan/%c3%a9quipement-1,95.04,5.16,0.05429292929292929,7,Dakar,Senegal,15,1,16,0,0,10.62,0.11174242424242423,quipement,"I am Senegalese, born 46 years ago in Ziguinchor, I have done my primary and secondary education. I got my degree in 1993 and I did 2 years in college at the same time in computer training (3 years) as a programmer analyst, I got my degree in 1995. I have been a year of internship in communication companies and 8 years in various companies as a graphic designer (HDI, Leader, GIE DLS) (serigraphy, neon sign decoration totem printing etc). I am married father of 3 children. Computer training.I'm currently on my own. I rented a store where I conduct my business. I have two people with me full time. I am in the design, desktop publishing (business cards, posters, flyers, etc ..), decoration (illuminated sign, totem), the screen printing and printing. I also do photocopying, binding and laminating. I like important customer SDE for their signage and individuals.Je dsire acheter les fournitures  de bureau que j'utilise et  pour travailler (papier, cartouches d'encre et pieces de rechange pour le copieur) , ainsi qu'une machine de reliure. Celle que j'ai est gte.j'ai besoin de m'quiper en machine pour la grande production ( carte de vis.te, flyers, affiche que je sous traite pour le moment). Il s'agit d'imprimante multifonction couleur comme les IR 8500 couleur merci de votre aide",0.0,0.64096092851549291,1
https://www.zidisha.org/loan/to-purchase-chemicals-and-inputs-for-my-cocoa-farm-1,188.25,9.5,0.05046480743691899,3,Diaso,Ghana,43,13,56,0,0,25.74,0.13673306772908367,To purchase chemicals and inputs for my cocoa farm,"I am a 30 year old man who is very much interested in entrepreneurship. I started my basic education at the Jema L/A (now D/A) Basic school and completed in the year 2001 with aggregate 6 in Basic Education Certificate Examination. Since I lost my father in Primary 4, financing my education was a difficulty for my ailing mother. Through the support of my present family (foster family-God richly bless them), I made it to the Senior High School (Kintampo Secondary School) where i passed in the year 2004. Overcoming hardships has been a miracle. God sent my present family to help me through. Now Although I have a employment as a health worker, I wish to help others who are passing through the same situation I went through. My passion for farming has earned me a small cocoa farm that has employed one person.I have a small cocoa farm for which I have employed people to cater for it. This is about a half acre plot of cocoa. The yield from the cocoa is not encouraging due to inadequate funds to purchase inputs and chemicals  to help boost the yield. This problem  was solved with my previous loan. Thanks to my lenders. However, I always hire spraying machine which also affects my ability to pay my worker. For this reason, I am unable to pay my employee well and this is affecting his output on the farm. Ghana is one of the major exporters of cocoa in the sub-saharan Africa. Currently the production is going down due to poor yield. Therefore, if people like us are able to purchase inputs and chemicals to spray our farms, it would boost the production of cocoa in the country and the economy of the country would also be improved. The proceeds from the sales of my cocoa would be used to pay the school fees of my nephews and also to purchase food for my mother. I would also use some to purchase more inputs for the next seasons activities. But this loan is needed to purchase Cocoa spraying machineThis loan would be used to purchase purchase chemicals like Confidor, cocoa fertilizers and protective gear for my employee. This will help boost my yield from about two and half bags per season to about 5 bags. This will help me pay my employee and also be able to pay for my nephews school fees.",0.39401042173048734,0.3635595297559337,1
https://www.zidisha.org/loan/cosmeticsalon-and-mpesa,486.6,24.33,0.049999999999999996,3,NakuruRacecource,Kenya,86,0,86,5,0,146.20000000000002,0.30045211672831895,Larger space & stock for cosmetic/salon and mpesa,"My Names are Harun Mwangi Wamae, Married man living in Nakuru County in the city called Nakuru. I completed my secondary school in the year 2005. After this, in the year 2007, I joined a college in Nakuru city where i took a computer engineering course. After the completion of my course, I was employed as a teacher in the same county as college teacher but afterward i decided to diverse my education by joining a university and pursued a finance course. After completion i was employed and after few months i came up with an idea of saving and starting a business in order to boost my monthly income of which i managed to open a salon after 8 months out of the saving i had.Apart from My salary, i have a salon business combined with cosmetic and M-pesa where my wife works of which we want to expand the business. The business started as a small salon out of the saving i had from my salary of which it has grown to an additional M-pesa and a Cosmetic and we believe out of your support we will be able to expand it to a bigger one of which it has started to reveal itself after several loans that has been extended to me which i have been comfortably able to service with the income i got from the products i bought. The business is able to make an average gross of  kshs 70,000  translating to a net of about Kshs 34,000 prior to loss that i used to make in the begging because i was even forced to dig back into my salary to support the business in paying some of the expenses. The income has shooted to a net of kshs 34,000 as per the last month of which out of it i was able to pay kshs 4000 per week toward my loan.First is to thank Zidisha fraternity and all my lenders for generously extending  loan to me. I am intending to shift my business  to a bigger room so that i can create more job, buy another blow dry  and add cosmetics  once i get this loan. Long live Zidisha",0.0,0.63715218258247608,1
https://www.zidisha.org/loan/to-purchase-quality-teaching-materials-for-my-private-class,436.25,21.75,0.0498567335243553,68,Nungua,Ghana,24,36,60,1,0,0.0,0.0,To purchase quality teaching materials for my private class,"I am Timothy Mensah, a Ghanaian belonging to the Mensah family from the Greater Accra Region of Ghana. I am a Senior High School graduate from the Nungua Secondary School in Nungua, Accra. I stay with my parents and four sisters. My father is a retired mecancal engineer and my mother helps take care of my elderly sister's shop. I offered Science as my course of study in school. I live with my lovely family at Nungua C5. Among my four sisters I am the third born  and the only boy of my parents. I want to became a gynecologist in the nearby future and for this reason I am really working hard to get there. At the moment I am working towards furthering my education this year. While working on this I am currently offering some private classes to some of the pupils in my community.I am a Senior High School graduate with a passion of becoming a gynecologist and also a businessman with time.  I live with my lovely family at Nungua C5. I want to become a gynecologist in the nearby future and for this reason I am really working hard to get there. At the moment I am working towards furthering my education this year. While working on this I am currently offering some private classes to some of the pupils in my community. I have the passion of helping the little ones in my community also get to the stage I have got now in education with good grades. My sister Gloria Mensah used to teach some pupils at home aside her profession which is a laboratory technologist. This caught my interest when I realized that some of the pupils ready did find it difficult to read and write at school even at grade 4. I then decided to also help teach. I normally do these private classes at a fee that is okay for most of the parents to pay. Most of the parents have seen great improvement in the reading and writing skills of their children and this also gives me great joy.I am currently offering some private classes to some of the pupils in my community. I have the passion of helping the little ones in my community also get to the stage I have got now in education with good grade. When I realized that some of the pupils in the community really did find it difficult to read and write at school even at grade 4. I then decided to also help teach. I normally do these private classes at a fee that is okay for most of the parents to pay. Most of the parents have seen great improvement in the reading and writing skills of their children and this also gives me great joy. I now have some pupils who are in the junior high school that I also teach. I need to get good quality teaching materials to make teaching very effective and intersting for them and I know that by the help of Zidisha I will be able to achieve this goal to help the little ones and teenagers in my community.  Thankyou",0.28593982681495239,0.0,0
https://www.zidisha.org/loan/my-beauty-shop,200.55,10.03,0.050012465719271995,46,Nairobi,Kenya,19,27,46,0,1,10.08,0.05026178010471204,My beauty shop,"My name is Cynthia Kaput, i went to school at Nairobi river primary school and later joined st Barnabas girls secondary school in Nyanza for 4 years and later joined Kenyatta university for my degree.  when i finished my secondary school my father passed on and it was very hard for my mother to cope up with raising me and my sibling single handedly. This forced me to look for  business and assist my mother as i was studying online and that really gave me ample time to open a small beauty shop. I sold human hair, cosmetics , handbags and  African khangas. what is unique about our culture is that the people there still hold their traditions like living in one homestead with a single gate and also eating together as a family.In my shop i have a variety of women's items, i sell weaves, earring, handbags, African khangas, cutex just to mention a few. These good are very useful to ladies since they like make-up and they are always in demand.I chose this kind of business because ladies items are fast moving and as such am able to make some reasonable profit.The costs i incur is for stocking the weaves and cosmetics and sometimes i travel all the way to Kampala, Uganda to bring handbags and African khangas.The profits i make has really help me to add on my school fees and now the am finishing my degree course this year i will be able to also assist my mother .When i get this loan which will be my second loan, i am planning to expand my business premises and make it have a new look and then add more stockI would like to take this opportunity to thank all my lenders and the entire zidisha team for making my dream come true.Were it not for the accident i had i would very far but i thank God that as soon as i got well and returned to my business i was able to make huge profits which helped me to clear my loans and clear all my bills.",0.66198070240598217,0.4483530094995356,0
https://www.zidisha.org/loan/pineapple-fruit-juice-delivery,821.0,41.08,0.05003654080389768,15,NewWeija,Ghana,80,0,80,5,0,120.96,0.14733252131546892,Pineapple fruit juice delivery,"My name is Gideon John Amefu. I come from a family of six, my parents inclusive. I live at New Weija a suburb of the Accra Metropolis. I am a student and I am currently at the Kwame Nkrumah University of Science and Technology pursuing a degree course in Civil Engineering.I started a marketing business in order to lift some burden off my parents. I market products such as popcorn machines,hand-made crafted bead bags and purses, wooden bags and more online. The money I gain from the sale of these items are used to pay my school fees and my feeding. I also sometimes re-invest the money into other lucrative businesses to get my returns. As a young gentleman, I want to come out of the University prepared to affect my generation positively. I want to do this by training my fellow young ones the skills and appropriate way to marketing especially in Ghana and Africa- this will mean I should have a hands-on training in that regard. With the help of Zidisha and lenders I will promote my marketing plans.I love to play table tennis, video games as well as football. At my free time I love to read my bible, search for more website where I can post my adverts and market more items online.The business I do is online marketing of products. I mostly market products such as teaching aids to people online, door-to-door, through posters and advertisement. My Dad is a handicraft producer who mainly produces teaching aids in both wooden and digital forms. These teachings aids are a supplement to help teachers guide children in their formative stages. The teaching aids would help build their fundamental study of pronouncing words and how to communicate. There is a demand for these goods and services because  there are a lot of schools encompassing my neighbourhood and these different schools need these teaching aids to help boost their level of communication to children. My business is much preferred because the teaching aids are sharp,real,easy to read and understand,quality,durable and very attractive and most of all very reasonable(in terms of cost). The business is profitable because there isn't much of a competiton and therefore we are able to supply to a large number of schools in the neighbourhood and make our profits. The main risks my business faces is that, should there be an error in the wording(digital form of teaching aids), it could be rejected and the cost of production is lost. However, this risk isn't so much of a problem because we have alternatives to remedy the situation whenever it occurs. I mostly make approximately 95usd every month. I believe through advertisement I can take over a greater number of schools in my country.In this next credit limit, I intend to use the loan to start up the delivery of pineapple fruit juice. This is a venture i intend to start to supplement the income I already receive from my sale of popcorn machines. I intend to buy 100boxes of pineapple fruit juice which would amount to a total of $631. In each box of fruit juice contains 24bottles. We intend to sell the 100 boxes at a sum total of $816,hence a profit margin of $203  would be made. The money would be regenerated and hence could be used to order for more of the pineapple juice and then used to satisfy the demands of the market. This means a non- ending generation of profit once there is a demand to supply on the market.This profit margin would help me to defray my university fees and as well as my lecture materials. It would also go along way to help my expenses as a student.This business soughts to provide easy snacks and deserts to students on and off campus. We looking to taking over the whole of the university with this pineapple juice and also the whole region.",0.75767736970149124,0.0,1
https://www.zidisha.org/loan/stocking-my-motorcycle-spares-shop-1,600.01,30.01,0.050015833069448845,7,Kakamega,Kenya,59,2,61,0,0,30.25,0.050415826402893285,Stocking motorcycle spare-parts shop,"My names are charles Nderitu Thuku last born in a family of six. I was born in the year 1987 august 14 in central part of Kenya. I went to lemok primary and then moved to kakamega primary that is in western were my elder brother was employed as a driver. I moved to kakamega because my mother was not in a position to pay for my school fees and at that time my parents had separated.  My mother later on passed. After primary I joined Ingotse high school were I completed my O'level. I later joined Nibs college which I dint complete for lack of fees. I started working as a turn boy loading building materials on the lories. In 2009 I decided to go back to western n start a small business. I bought compact disks(movies) at a wholesale price of sh  20/= each which I sold at a retail of  sh 50/= each. I did that for almost one year but due to the county council demanding for permits I had to drop the business. A friend of mine offered me a job to be his  conductor . Ald look for clients to board taxi and at the end of the day earn something for my stomach and some small savings. After two years I was able to get my first loan from one  financial institutions  and was able to partner with one of my friends to buy one  second hand car which we used as a taxi. I could work during the day as he worked at night. By then I had gone for driving school and qualified. After sometime we sold the car and shared the money equally.  I was able to buy my own though not on cash but I always worked hard to pay the difference. I am now married with one kid my wife was working on her boutique but due to expansion of the roads the stalls were demolished. Still looking for somewhere to put up the business.I do car hire and taxi services here in Kakamega town. Initially I operated a small boutique which my wife was running but due to expansion of the roads the stalls were demolished but I was lucky to get another space were I have set up a motorcycle spare parts shop. With the little savings I have set from my other business which Zidisha  has  been my pivot  the business is doing great.  I chose this business because most people in this town use motorbikes as a means of transport because its cheap and convenient and thats were my spare business comes in. In this town we have over ten thousand motorbikes and i can tell we have not more than ten shops though we have three big ones which the owners import the spares directly from china were we small retailers we go and buy from them. (Looking forward to that too) From the profit I make am able to restock my shop as well as pay school fees for my loving daughter. From my shop am able to make upto 70% profit everymonth.At the same time I also get around ksh 70000 from my taxi business from which am able to pay for the monthly instalments for my car and the other twenty thousand I add stock to my shop and do small savings. Thank you all.Thank you Zidisha for this golden chance. With the ksh 59564, I will be able to do a major shopping for my shop which has not been doing that well the past months. First am going to get a number of tyres. One tyre goes at a wholesale price of 8 dollars from my shopping list av listed 20 tyres which will cost 160 dollars. I have also listed engine blocks at least 10 of them for different bikes, three for each bike one goes at 20 dollars that means I will need 200 dollars for the engine blocks. My stock also lacks Tvs and Bajaj dashboards which goes for 8 dollars each. For ten peaces five each I will be required to have 80 dollars. The other items I need are headlights, indicators, side mirrors, piston kits, Piston rings, connecting rod and tubes from all that I have done a rough calculation it comes to a total of 200 dollars and my shop will be complete again and be able to serve my clients well again and be in the competition. The challenge here is when a client comes to my shop and he or she doesn't find wat they need next time they won't come to ask they assume you dont have everything they need. Thank You again for being their for me and may God keep you all to continue giving support to may other young and old entrepreneurs like me to meet their daily needs.  Thank you.",0.49331887534854718,0.66698715979426959,1
https://www.zidisha.org/loan/tambahan-modal-produk-seprei-dan-bedcover-1,380.0,19.0,0.05,7,Karawang,Indonesia,48,1,49,1,0,15.64,0.04115789473684211,The additional capital bedspreads and bedcovers products,"I live in West Java, with my 2 children. I have a dream to support my children all the way till they enter university. I know that I would have to work hard to achieve that dream. I am selling fashion products, such as clothes, shoes, bags, and some beauty products. I am also working as an agent for gold and metal trading.  I am also working other various jobs to support my husband and for our saving.I never kept any stock of my product, I only market my product and when orders came, only then I will purchase the product from my agent. I am also trying to market my product online. Usually, I can earn around 30%-40$ of the selling price. I am planning to use the loan proceeds to pre-purchase some of the more popular products, so I can improve my turnover time. In addition, I am also looking at expanding my business to cover health products, that has become more and more popular nowadays.Currently my business again is a good nice bedspreads and bed covers .Many once orders are coming but not all met due to lack of capital. for bedspreads size 1 (180x200) with details - purchase price = 75 __. 000 sale price cash = 85,000 (profit 13:33%), the selling price if the pay due or paid if a payday = 90,000 (profit 20%), the selling price if the 2 x pay or 2 months = 100,000 (33.33% gain). For bedspreads size 3 (120x200) with the details of the purchase price of 57,000, - the selling price of cash 65,000 (profit 14:03%), - the price of jualtempo 70,000 (profit 22.80%), - the selling price if paid 2 months = 80,000 (profit 40.35%), bedcover with details - purchase price = 275,000, 300,000 cash selling price (profit 9:09%), -the tempo selling 325,000 (profit 18:00%), - the selling price if the 2 month to pay 360,000 (30% gain). So it depends on the buyer to select which payment. In addition I use this loan money for stocking clothes for Eid because certainly a lot of people who need clothes for Eid usually I take advantage of 20% of the purchase price but I was selling cash. Zidisha please help me, thank you in advance and I promise to pay on time.",0.7687508438373698,0.44390137786602202,1
https://www.zidisha.org/loan/farming-of-cashew-and-sale-of-shea-nuts,246.19,12.4,0.0503676022584183,4,Techiman,Ghana,12,5,17,0,0,133.82999999999998,0.5436045330842032,Farming cashews and buying & selling shea nuts,"I live in Techiman in the Brong Ahafo region of Ghana. I am a teacher by profession and teach in Menji Agric senior high school in the Tain district in Ghana. My knowledge in Agriculture during my senior high school, coupled with my passion for farming has enabled me  to engage in cashew farming.Proceeds from my farm will enable me to help take care of my family of four and other three dependants( cousin and nephew) who are schooling.I periodically offer assistance to brilliant but needy and orphan kids in both my community and the school I teach. My ambition is to become a renowned cashew farmer in future.My hobbies are reading story books, watching football and listening to music.I have a three hectare cashew farm which was started two years ago. My crops have started fruiting and I hope to start harvesting by next year. I employ casual labour to help with the management of my farm.I also deal in buying and selling of cashew nuts and shea nuts.  Brong Ahafo region of Ghana has been blessed with cashew which serves as the main cash crop in the region.I purchase cashew nuts from farmers in the nearby communities and convey to cashew buying centers (mostly in towns) for sale.  Most of the farmers are unable to convey their nuts to towns for sale.My plan is to expand my  cashew retail into wholesale in future and employ extra hands. I will also process the cashew fruits into fruit juice in the near future since emphasis is placed on the nuts, leaving the fruits to get rotten.I come from the northern part of Ghana which is blessed with shea nuts. Shea butter is extracted from the shea nuts for consumption and export. Most of the indigenous people have difficulty in selling the shea nuts so I move around the region and buy from the rural folks and sell to the shea butter companies in the cities.I have a  cashew farm which was well catered for through the assistance that I received from Zidisha a couple of months ago.  Part of the loan I will secure would be used in paying for laborers to weed my cashew farm. The cashew season is over but the Shea nuts season is fast approaching. I intend channelling the remaining amount to the buying and selling of Shea nuts in the northern region of Ghana.I will use $50 for the wedding of my farm,$200 for the purchase of Shea nuts for resale. I will use part of my monthly salary for the purchase of sacks,transportation and other miscellaneous expenses.I hope that my loan would be funded to realize my dreams in life and give back to the society through supporting needy kids in my community.",0.5441948513641186,0.86840083063301265,1
https://www.zidisha.org/loan/help-buy-microphones-and-speakers-for-evangelism-1,113.15,5.68,0.050198851082633666,10,AgonaSwedru,Ghana,32,13,45,0,0,25.74,0.22748563853292086,Help buy microphones and speakers for evangelism,"I graduated from senior High school on the year 2000.Soon after my graduation I was employed as sales manager at Goil Filling Station where I acquire a lot of managerial skills to pursue my career in life as a youngster. I was promoted from there to become a branch manager which helps me achieve more social status in my area for over 2 years. I then further my education to the Polytechnic to be trained as an electrical engineer and I came out as an expert in electrical engineer. I render my services to a whole lot of institution to help them fix their electrical problems and also organize seminars to give out tutorials to help train people on fire out break issues because I have the heart to do that. I Love to help the needy by ensuring they come out with their problems and help  by giving out advice and material things if I can. For all these years I have been dreaming of becoming a minister of God to evangelize to people and so my decision to become an Evangelist began on the year 2009 where I started going to BibleTheology School. During my period of studies I took office in some managerial positions to enhance myself well on the field of studies to get most of the benefit of me staying in the school. I had a couple of good remarks when I go out from school to do industrial attachment that was instructed by the school management from my mentors. I graduated on the year 2011 and started pastoring at a branch church which I have been commissioned to take fully charge of the church to see to it spiritual growth and also effective administration system to help the church to expand and touch the lives of people as many as it can to preach the Gospel of Christ Jesus.MY BUSINESSAs I said earlier I am a pastor in a church and I run fully control of the church spiritually and its physical administration. The church has helped many people in the community inwardly within the community and also outside. Evangelism trips are organized where the youth are actively involved to pass the pastoral ministerial appointment to them to posses  the  need skills to care and lead the people in the near future to ensure the continuous existence of the church into an unforeseeable future to still carry it objectives as a church. The church wish to expand to the international level to get international recognition to lift the image of the church high to touch as many as it can lives of people as already said which is possible by internationalization. The church lacks the requisite funds to achieve it stated objectives as church and even performing it social obligations to the community to establish schools and other facilities for the community. Inwardly within the church, certain equipment are needed to be bought  which includes chairs, microphone, tables and many other things to help the church get its immediate stand to pull out people into the church to worship the supreme God. Lack of these materials in the church is what is dumping the progress of the church for now which I found it very challenging when I assume office and am doing my possible best to meet all these requirement.The church getting access to a financial money lending company like zidisha.org  and its decisions to help people will help the church meet it well stated objectives to preach the gospel globally to the people which I believeI need to raise an amount of GHS800 to buy microphones and a speakers to go out and preach the gospel of Christ to nearby villages. Please help me out in anyway you can to help win souls for Jesus. I promise to repay on time and to also abide by zidisha.org community terms. God bless you all and grant you your heart desires in Jesus name.",0.73223814365784168,0.7988420621610558,1
https://www.zidisha.org/loan/soudeur-besoin-de-pay%c3%a9-du-fer-pour-travaill%c3%a9,559.0,27.94,0.049982110912343475,23,BoboDioulasso,BurkinaFaso,13,0,13,0,0,99.09,0.17726296958855098,Welder / Iron Working,"Officially named Abdoulaye Soumare, but I am mostly known by my nickname ""Abdou."" I am 30 years old as of July 9, 2014. I am passionate about sports and music. After my second failure in the First Round Study Certificate (BEPC), my father very quickly helped me and trained me in welding. After nearly 10 years, I thought it was time for me to set up my own business and I have no regrets.Being from a mother who was a homemaker and a father who was a welder, I have adapted to the difficulties of life. Aware of my future, I set to work and by the grace of God, everything goes well for me most of the time. My welding workshop is about 1 kilometer from my dealership. My specialty in welding is mostly making openings (doors, gates, windows ...), and metal chairs, as well as iron tables. I pay an average of 35,000 francs a month for electricity, 15,000 francs for the rental of the workshop and 5,000 francs each weekend to two young people I recruited to help with my daily tasks.Housewife mother and father a welder, I adapted to the difficulties of life. Aware of my future, I set to work and by the grace of God, everything goes in part for me. My welding shop is about 1 kilometer from my concession. My specialized in welding is mostly the making of openings (doors, gates, windows ...), metal chairs and iron tables. I pay in average 35,000 CFA francs per month for electricity, 15,000 FCFA for renting the rent and 5,000 francs each weekend two young people I recruited my daily tasks.",0.7934125425139682,0.0,1
https://www.zidisha.org/loan/loan-to-expand-my-boutique-shop-4,1510.41,75.28,0.049840771710992375,9,Berekum,Ghana,33,9,42,0,0,141.55,0.09371627571321695,Add new stock to my clothing boutique,"i am Chonii Eunice  i was born in 4th April 1992 so now i am 23 years old .i come from Berekum Brong Ahafo Region of Ghana.i had my basic education at Berekum Demonstration primary school and continued to Junior high in the same Demonstration  and i further at Berekum Senior High School.After successfully completing secondary school, life really became very had for my mother and the whole family for me to further my education to university because my father had died about 5years ago. i decided  to attend college .i pursued a Diploma Eduction at the Berekum  College of Education in the years 2010.After completion it took me longtime for me to be posted my station to teach so i decided to involved my self in trading alongside  my teaching to support my mother and the whole family.so i started my small to sell clothing .Later on, through hard work and determination I gradually ended by having a boutique,i am the second born of my parents  so i need to support  my family,and people live there are very demand more of my clothing but i have small capital to expand it . i teach in the same town Berekum  M/A J H S. i am in the family of four  and i am the second born.I live on a land where people of great dignity really come from. In fact a land filled with natural resources and great love. People who are from my area are well cultured and respectful. They are always happy to welcome new people from all over the world.Because my shop is locating in the area where other people dont have many people  do come to my shop to buy cloths.my hobbies are reading, studying,swimming,watching movies ,jogging and traveling.I sell only men wear in my boutique from Monday to Saturday. I have chosen to sell men wear in my boutique because, they are really sold out fast than that of the ladies in my community.In fact I chose my kind of business because I have many years gained great experience in dealing in clothing business. My cost in managing this business come as much as twenty five  thousand Ghana Cedis from all source of my entire revenue.My profits that comes out from my boutique are usually use for my mother living and my sisters and brothers in their education,Because my family find it difficult for living because of hardship .i also use the profit to reinvest to manage  my business to the best and also helping my family and those who are in need.i am highly grateful for my dear Zidisha  for granting loan for individuals for business and education  all over the world .i am very delighted for your great effort of Zidisha organization.i am pleading with my dear leaders that i would be grateful is $700  would be given to me to added to my working capital in order to buy new stock to my boutique shop so as to improve my business.All benefits from my business will help make life easier and convenient for myself, my family and that of those who are really in need in their lives.This loan will seriously be used to expand  my business capital and in return, am expecting a raise of 50 % that is ten cedis of my profit.i am pleading with dear leaders to grant  me for my second loan  in order to expand my business .i also agree to the terms and conditions given.Thanks in advance.",0.74234798538303326,0.72955016183121846,0
